FRUITS_VEGGIES,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,BURNOUT_RISK,source
5.0,4.0,8.0,8.0,6.0,4.0,5.0,1.0,8.0,2.0,8.0,3.0,8.0,2.0,10.0,6.0,7.0,2.0,0.0,1,kaggle
3.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,6.0,2.0,1.0,1.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,1,kaggle
1.0,5.0,10.0,10.0,10.0,8.0,5.0,1.0,9.0,4.0,6.0,10.0,8.0,2.0,10.0,2.0,7.0,3.0,1.0,0,kaggle
3.0,10.0,10.0,8.0,7.0,10.0,0.0,1.0,7.0,4.0,6.0,1.0,8.0,2.0,8.0,8.0,7.0,1.0,0.0,0,kaggle
2.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,7.0,2.0,6.0,1.0,2.0,1.0,0.0,0,kaggle
2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0,1.0,7.0,2.0,5.0,0.0,5.0,3.0,1.0,1,kaggle
3.0,7.0,9.0,3.0,8.0,6.0,2.0,1.0,7.0,4.0,3.0,1.0,8.0,1.0,7.0,2.0,6.0,1.0,0.0,0,kaggle
3.0,3.0,5.0,6.0,2.0,6.0,3.0,1.0,5.0,1.0,7.0,2.0,7.0,1.0,6.0,2.0,9.0,3.0,0.0,0,kaggle
4.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,7.0,1.0,10.0,0.0,7.0,2.0,3.0,1.0,10.0,2.0,0.0,0,kaggle
2.0,9.0,6.0,6.0,3.0,8.0,2.0,1.0,8.0,1.0,4.0,7.0,6.0,2.0,9.0,1.0,5.0,1.0,1.0,0,kaggle
2.0,10.0,7.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,7.0,0.0,7.0,2.0,4.0,0.0,2.0,2.0,0.0,1,kaggle
2.0,3.0,6.0,4.0,8.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,1.0,5.0,3.0,10.0,1.0,0.0,0,kaggle
3.0,8.0,7.0,5.0,4.0,4.0,5.0,1.0,5.0,3.0,5.0,1.0,7.0,2.0,7.0,3.0,7.0,1.0,1.0,0,kaggle
3.0,2.0,5.0,3.0,2.0,4.0,5.0,1.0,6.0,2.0,5.0,1.0,7.0,2.0,6.0,2.0,7.0,2.0,0.0,0,kaggle
4.0,6.0,3.0,5.0,3.0,4.0,5.0,1.0,2.0,1.0,4.0,3.0,8.0,2.0,7.0,0.0,2.0,2.0,0.0,0,kaggle
2.0,2.0,4.0,6.0,9.0,4.0,2.0,1.0,7.0,6.0,7.0,2.0,6.0,2.0,5.0,2.0,4.0,2.0,0.0,0,kaggle
0.0,5.0,6.0,10.0,3.0,0.0,5.0,2.0,8.0,4.0,2.0,10.0,8.0,2.0,10.0,5.0,10.0,3.0,1.0,1,kaggle
2.0,4.0,0.0,10.0,1.0,6.0,0.0,1.0,2.0,0.0,5.0,1.0,6.0,2.0,1.0,1.0,10.0,1.0,0.0,1,kaggle
4.0,2.0,3.0,4.0,10.0,10.0,3.0,2.0,6.0,1.0,2.0,10.0,8.0,2.0,10.0,2.0,10.0,3.0,0.0,0,kaggle
3.0,5.0,4.0,5.0,10.0,6.0,2.0,2.0,7.0,2.0,4.0,5.0,6.0,2.0,2.0,1.0,6.0,1.0,0.0,1,kaggle
2.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,3.0,5.0,10.0,0.0,4.0,2.0,0.0,3.0,4.0,1.0,1.0,1,kaggle
4.0,8.0,10.0,7.0,10.0,5.0,5.0,2.0,3.0,2.0,5.0,0.0,8.0,1.0,0.0,1.0,10.0,2.0,0.0,0,kaggle
4.0,5.0,4.0,3.0,5.0,5.0,3.0,1.0,9.0,3.0,10.0,5.0,8.0,2.0,5.0,2.0,6.0,2.0,1.0,0,kaggle
5.0,7.0,10.0,10.0,5.0,10.0,5.0,2.0,10.0,10.0,3.0,10.0,8.0,2.0,6.0,7.0,10.0,3.0,1.0,0,kaggle
4.0,10.0,5.0,10.0,6.0,3.0,5.0,1.0,10.0,3.0,10.0,2.0,6.0,2.0,6.0,3.0,10.0,3.0,0.0,0,kaggle
2.0,10.0,5.0,5.0,10.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,9.0,2.0,10.0,2.0,3.0,2.0,0.0,1,kaggle
5.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,1.0,3.0,1.0,7.0,2.0,5.0,2.0,10.0,2.0,1.0,0,kaggle
0.0,5.0,3.0,0.0,1.0,2.0,0.0,2.0,7.0,5.0,3.0,0.0,6.0,2.0,5.0,0.0,10.0,1.0,1.0,1,kaggle
0.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,7.0,2.0,3.0,0.0,6.0,2.0,4.0,0.0,10.0,1.0,1.0,1,kaggle
4.0,10.0,6.0,2.0,4.0,1.0,0.0,1.0,5.0,4.0,6.0,1.0,7.0,2.0,4.0,0.0,10.0,1.0,0.0,0,kaggle
0.0,10.0,5.0,1.0,5.0,4.0,1.0,1.0,8.0,0.0,6.0,10.0,9.0,2.0,4.0,2.0,7.0,1.0,1.0,0,kaggle
1.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,2.0,2.0,0.0,0,kaggle
2.0,10.0,4.0,10.0,10.0,10.0,0.0,1.0,4.0,8.0,3.0,0.0,5.0,1.0,10.0,8.0,8.0,2.0,0.0,1,kaggle
3.0,10.0,10.0,10.0,5.0,3.0,1.0,1.0,8.0,2.0,9.0,0.0,8.0,2.0,5.0,3.0,4.0,1.0,1.0,0,kaggle
1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,7.0,5.0,1.0,0.0,6.0,1.0,10.0,8.0,1.0,1.0,1.0,0,kaggle
1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,6.0,1.0,0.0,6.0,1.0,10.0,6.0,3.0,1.0,1.0,1,kaggle
1.0,1.0,6.0,6.0,10.0,3.0,4.0,1.0,8.0,6.0,10.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,1.0,0,kaggle
5.0,10.0,5.0,5.0,10.0,1.0,2.0,1.0,8.0,8.0,10.0,7.0,7.0,2.0,5.0,8.0,10.0,3.0,0.0,0,kaggle
3.0,10.0,6.0,10.0,3.0,5.0,3.0,2.0,6.0,3.0,1.0,1.0,7.0,2.0,3.0,1.0,10.0,1.0,0.0,0,kaggle
4.0,10.0,6.0,10.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,10.0,1.0,0.0,0,kaggle
4.0,10.0,3.0,8.0,6.0,6.0,1.0,1.0,7.0,3.0,8.0,6.0,7.0,2.0,5.0,3.0,7.0,3.0,0.0,0,kaggle
5.0,5.0,8.0,5.0,8.0,1.0,3.0,1.0,7.0,1.0,9.0,1.0,7.0,2.0,2.0,1.0,5.0,2.0,0.0,0,kaggle
2.0,10.0,8.0,3.0,7.0,3.0,5.0,2.0,8.0,1.0,5.0,5.0,8.0,2.0,5.0,0.0,10.0,3.0,0.0,0,kaggle
5.0,5.0,8.0,5.0,8.0,1.0,3.0,1.0,7.0,1.0,9.0,1.0,7.0,2.0,2.0,1.0,5.0,2.0,0.0,0,kaggle
5.0,5.0,4.0,4.0,8.0,2.0,5.0,1.0,7.0,1.0,9.0,1.0,7.0,2.0,2.0,0.0,5.0,2.0,0.0,0,kaggle
2.0,10.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,1.0,3.0,7.0,1.0,1.0,0,kaggle
5.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,0.0,7.0,1.0,1.0,0.0,2.0,2.0,1.0,0,kaggle
5.0,0.0,2.0,5.0,3.0,3.0,5.0,2.0,6.0,3.0,10.0,1.0,6.0,2.0,5.0,1.0,3.0,2.0,1.0,1,kaggle
4.0,10.0,6.0,4.0,6.0,7.0,3.0,2.0,6.0,8.0,7.0,5.0,8.0,1.0,6.0,6.0,7.0,1.0,0.0,0,kaggle
4.0,10.0,5.0,5.0,7.0,5.0,2.0,2.0,7.0,5.0,9.0,5.0,9.0,2.0,7.0,4.0,7.0,3.0,0.0,0,kaggle
4.0,3.0,5.0,3.0,8.0,3.0,3.0,1.0,10.0,1.0,3.0,1.0,7.0,2.0,2.0,1.0,10.0,3.0,0.0,0,kaggle
1.0,0.0,2.0,7.0,7.0,7.0,4.0,2.0,7.0,2.0,3.0,5.0,8.0,1.0,8.0,3.0,3.0,2.0,0.0,1,kaggle
2.0,10.0,7.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,10.0,8.0,2.0,2.0,4.0,2.0,1.0,1.0,0,kaggle
3.0,1.0,0.0,10.0,2.0,0.0,5.0,1.0,10.0,3.0,3.0,2.0,2.0,1.0,10.0,0.0,0.0,1.0,0.0,1,kaggle
1.0,5.0,5.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,5.0,8.0,2.0,2.0,3.0,10.0,3.0,0.0,0,kaggle
5.0,10.0,7.0,10.0,4.0,3.0,5.0,1.0,8.0,1.0,9.0,3.0,7.0,1.0,10.0,1.0,10.0,1.0,0.0,0,kaggle
2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,6.0,2.0,10.0,3.0,1.0,2.0,0.0,0,kaggle
1.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,3.0,6.0,3.0,7.0,2.0,1.0,1.0,7.0,1.0,1.0,1,kaggle
2.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,2.0,0.0,8.0,2.0,1.0,1,kaggle
2.0,3.0,4.0,5.0,4.0,1.0,2.0,1.0,7.0,7.0,7.0,10.0,7.0,2.0,4.0,4.0,5.0,3.0,0.0,0,kaggle
4.0,8.0,7.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,7.0,7.0,5.0,1.0,3.0,5.0,7.0,1.0,1.0,1,kaggle
3.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,8.0,2.0,5.0,2.0,10.0,1.0,0.0,1,kaggle
2.0,5.0,2.0,0.0,0.0,4.0,3.0,1.0,7.0,8.0,6.0,0.0,9.0,2.0,0.0,2.0,3.0,0.0,0.0,1,kaggle
5.0,5.0,4.0,4.0,3.0,10.0,2.0,1.0,8.0,4.0,9.0,10.0,9.0,2.0,3.0,6.0,9.0,3.0,1.0,0,kaggle
3.0,10.0,5.0,2.0,4.0,5.0,2.0,1.0,2.0,0.0,10.0,2.0,7.0,2.0,2.0,1.0,7.0,1.0,0.0,0,kaggle
1.0,2.0,5.0,5.0,5.0,2.0,0.0,2.0,1.0,1.0,6.0,1.0,7.0,2.0,5.0,0.0,1.0,3.0,1.0,0,kaggle
5.0,1.0,8.0,4.0,6.0,4.0,2.0,2.0,6.0,6.0,6.0,1.0,7.0,2.0,1.0,1.0,10.0,3.0,0.0,0,kaggle
2.0,0.0,5.0,5.0,6.0,5.0,2.0,2.0,4.0,6.0,5.0,4.0,5.0,1.0,3.0,2.0,8.0,2.0,1.0,0,kaggle
2.0,10.0,10.0,4.0,5.0,4.0,0.0,2.0,8.0,7.0,9.0,3.0,8.0,2.0,3.0,3.0,6.0,1.0,0.0,0,kaggle
2.0,3.0,8.0,6.0,10.0,5.0,1.0,2.0,9.0,4.0,4.0,5.0,6.0,2.0,3.0,1.0,2.0,2.0,0.0,0,kaggle
1.0,4.0,2.0,5.0,2.0,3.0,5.0,2.0,8.0,1.0,6.0,2.0,8.0,2.0,10.0,2.0,10.0,3.0,1.0,0,kaggle
1.0,5.0,8.0,3.0,3.0,2.0,0.0,1.0,7.0,4.0,4.0,10.0,8.0,1.0,6.0,6.0,10.0,3.0,0.0,0,kaggle
3.0,5.0,10.0,2.0,5.0,1.0,0.0,1.0,6.0,1.0,5.0,1.0,8.0,2.0,2.0,0.0,6.0,2.0,0.0,0,kaggle
3.0,8.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,1.0,4.0,5.0,8.0,2.0,10.0,1.0,2.0,1.0,0.0,1,kaggle
5.0,7.0,9.0,8.0,8.0,8.0,5.0,2.0,9.0,9.0,6.0,7.0,6.0,1.0,8.0,6.0,6.0,3.0,0.0,1,kaggle
2.0,3.0,8.0,5.0,10.0,7.0,1.0,1.0,8.0,3.0,8.0,10.0,7.0,2.0,5.0,4.0,10.0,1.0,1.0,0,kaggle
1.0,10.0,4.0,2.0,10.0,4.0,0.0,1.0,7.0,2.0,5.0,6.0,8.0,2.0,5.0,4.0,5.0,0.0,0.0,0,kaggle
3.0,7.0,9.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0,8.0,10.0,7.0,2.0,9.0,1.0,10.0,1.0,0.0,1,kaggle
2.0,10.0,10.0,7.0,5.0,5.0,1.0,1.0,5.0,2.0,5.0,3.0,6.0,2.0,3.0,2.0,8.0,2.0,0.0,0,kaggle
1.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,5.0,5.0,2.0,2.0,9.0,1.0,3.0,4.0,3.0,1.0,0.0,0,kaggle
2.0,6.0,10.0,3.0,2.0,10.0,0.0,1.0,7.0,2.0,2.0,2.0,7.0,2.0,5.0,2.0,7.0,1.0,0.0,0,kaggle
3.0,2.0,5.0,10.0,7.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,1.0,5.0,4.0,3.0,1.0,0.0,0,kaggle
3.0,2.0,5.0,10.0,7.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,1.0,5.0,4.0,3.0,1.0,0.0,0,kaggle
1.0,3.0,4.0,5.0,9.0,3.0,1.0,2.0,8.0,2.0,8.0,2.0,5.0,1.0,8.0,3.0,5.0,2.0,1.0,1,kaggle
3.0,9.0,6.0,3.0,7.0,8.0,4.0,1.0,6.0,7.0,5.0,10.0,8.0,1.0,9.0,3.0,7.0,2.0,1.0,1,kaggle
4.0,5.0,2.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,3.0,6.0,10.0,1.0,0.0,0,kaggle
2.0,10.0,7.0,2.0,5.0,4.0,4.0,1.0,6.0,1.0,8.0,5.0,8.0,2.0,6.0,1.0,10.0,1.0,0.0,0,kaggle
4.0,5.0,3.0,10.0,10.0,3.0,3.0,1.0,8.0,4.0,3.0,5.0,7.0,2.0,10.0,3.0,5.0,3.0,1.0,0,kaggle
2.0,7.0,3.0,4.0,6.0,4.0,1.0,2.0,7.0,2.0,2.0,3.0,6.0,1.0,5.0,5.0,4.0,1.0,1.0,1,kaggle
2.0,10.0,4.0,6.0,6.0,5.0,1.0,2.0,7.0,2.0,5.0,5.0,7.0,2.0,5.0,6.0,10.0,1.0,0.0,0,kaggle
5.0,10.0,2.0,3.0,10.0,3.0,2.0,1.0,7.0,3.0,7.0,5.0,8.0,2.0,1.0,0.0,4.0,1.0,1.0,0,kaggle
2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,7.0,1.0,4.0,1.0,3.0,1.0,1.0,0,kaggle
3.0,1.0,10.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,7.0,2.0,4.0,1.0,4.0,1.0,0.0,0,kaggle
4.0,2.0,9.0,2.0,5.0,1.0,1.0,1.0,7.0,7.0,8.0,5.0,8.0,2.0,7.0,9.0,10.0,1.0,1.0,0,kaggle
5.0,9.0,8.0,1.0,3.0,4.0,2.0,2.0,8.0,7.0,10.0,3.0,7.0,2.0,3.0,1.0,5.0,1.0,1.0,0,kaggle
5.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,0.0,2.0,0.0,10.0,2.0,5.0,2.0,8.0,3.0,0.0,0,kaggle
5.0,8.0,8.0,6.0,7.0,2.0,2.0,1.0,6.0,1.0,6.0,3.0,5.0,2.0,2.0,1.0,8.0,3.0,0.0,1,kaggle
4.0,5.0,5.0,6.0,5.0,6.0,2.0,2.0,7.0,1.0,8.0,5.0,7.0,2.0,7.0,2.0,6.0,3.0,0.0,0,kaggle
3.0,8.0,10.0,1.0,10.0,5.0,1.0,1.0,8.0,5.0,10.0,1.0,7.0,2.0,3.0,2.0,5.0,2.0,0.0,1,kaggle
5.0,10.0,10.0,10.0,10.0,5.0,5.0,1.0,5.0,4.0,8.0,4.0,6.0,2.0,6.0,1.0,2.0,1.0,0.0,0,kaggle
5.0,10.0,10.0,10.0,10.0,6.0,5.0,1.0,5.0,3.0,8.0,4.0,6.0,2.0,6.0,1.0,2.0,1.0,0.0,0,kaggle
2.0,5.0,2.0,10.0,10.0,3.0,0.0,1.0,6.0,8.0,7.0,4.0,7.0,2.0,4.0,1.0,2.0,2.0,0.0,1,kaggle
2.0,4.0,4.0,10.0,10.0,10.0,5.0,1.0,7.0,3.0,1.0,5.0,6.0,2.0,10.0,1.0,10.0,3.0,0.0,1,kaggle
3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,0,kaggle
4.0,5.0,9.0,10.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,6.0,2.0,8.0,8.0,7.0,3.0,0.0,0,kaggle
4.0,10.0,10.0,3.0,3.0,1.0,1.0,1.0,7.0,5.0,3.0,5.0,7.0,2.0,10.0,10.0,7.0,1.0,1.0,0,kaggle
2.0,4.0,5.0,5.0,4.0,2.0,5.0,2.0,8.0,1.0,3.0,10.0,8.0,2.0,5.0,4.0,5.0,2.0,0.0,0,kaggle
5.0,5.0,6.0,3.0,4.0,10.0,5.0,1.0,10.0,6.0,10.0,10.0,7.0,2.0,10.0,6.0,10.0,3.0,0.0,0,kaggle
4.0,2.0,1.0,4.0,10.0,1.0,2.0,1.0,7.0,6.0,9.0,1.0,5.0,2.0,10.0,1.0,10.0,3.0,1.0,0,kaggle
2.0,1.0,5.0,10.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,2.0,5.0,2.0,0.0,0,kaggle
4.0,10.0,10.0,5.0,3.0,7.0,5.0,2.0,9.0,2.0,5.0,2.0,6.0,1.0,9.0,9.0,4.0,2.0,0.0,1,kaggle
2.0,2.0,4.0,3.0,5.0,1.0,5.0,1.0,2.0,1.0,7.0,6.0,7.0,1.0,2.0,2.0,7.0,1.0,1.0,0,kaggle
1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,10.0,1.0,1.0,0,kaggle
1.0,10.0,10.0,10.0,10.0,3.0,5.0,2.0,8.0,9.0,3.0,3.0,4.0,2.0,10.0,8.0,1.0,2.0,0.0,0,kaggle
2.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,7.0,1.0,9.0,1.0,8.0,2.0,10.0,2.0,9.0,1.0,0.0,0,kaggle
2.0,10.0,3.0,2.0,3.0,10.0,5.0,1.0,3.0,2.0,10.0,0.0,5.0,1.0,4.0,1.0,4.0,1.0,0.0,0,kaggle
1.0,10.0,8.0,10.0,10.0,3.0,0.0,1.0,9.0,2.0,5.0,3.0,8.0,2.0,3.0,10.0,4.0,1.0,0.0,0,kaggle
2.0,3.0,6.0,0.0,4.0,3.0,0.0,1.0,4.0,3.0,2.0,10.0,10.0,1.0,0.0,4.0,10.0,1.0,1.0,1,kaggle
2.0,8.0,7.0,6.0,9.0,4.0,5.0,1.0,7.0,2.0,4.0,2.0,7.0,2.0,8.0,3.0,7.0,1.0,0.0,0,kaggle
5.0,1.0,3.0,2.0,8.0,6.0,1.0,1.0,1.0,0.0,4.0,10.0,7.0,1.0,5.0,0.0,2.0,1.0,0.0,1,kaggle
5.0,1.0,6.0,2.0,2.0,3.0,2.0,1.0,9.0,10.0,6.0,7.0,9.0,2.0,3.0,10.0,10.0,1.0,1.0,0,kaggle
2.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,7.0,6.0,8.0,8.0,7.0,2.0,4.0,3.0,8.0,0.0,1.0,0,kaggle
5.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0,7.0,10.0,10.0,5.0,7.0,2.0,10.0,10.0,10.0,2.0,1.0,0,kaggle
5.0,10.0,7.0,3.0,4.0,3.0,1.0,1.0,8.0,2.0,10.0,0.0,8.0,2.0,10.0,2.0,6.0,2.0,0.0,0,kaggle
3.0,1.0,5.0,10.0,10.0,5.0,5.0,2.0,1.0,1.0,4.0,0.0,8.0,2.0,10.0,1.0,5.0,2.0,0.0,0,kaggle
2.0,8.0,10.0,6.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,5.0,0.0,10.0,1.0,1.0,0,kaggle
2.0,8.0,10.0,6.0,4.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,9.0,2.0,6.0,1.0,10.0,1.0,1.0,0,kaggle
2.0,5.0,6.0,10.0,10.0,5.0,4.0,1.0,4.0,3.0,6.0,4.0,10.0,1.0,5.0,0.0,3.0,0.0,0.0,0,kaggle
2.0,7.0,6.0,10.0,6.0,1.0,5.0,1.0,9.0,6.0,8.0,4.0,6.0,2.0,5.0,2.0,10.0,3.0,0.0,0,kaggle
2.0,2.0,4.0,2.0,10.0,3.0,3.0,2.0,6.0,0.0,6.0,2.0,8.0,2.0,4.0,0.0,3.0,1.0,0.0,0,kaggle
1.0,10.0,10.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,5.0,7.0,2.0,10.0,2.0,7.0,1.0,1.0,1,kaggle
2.0,4.0,10.0,5.0,10.0,4.0,1.0,1.0,5.0,3.0,10.0,2.0,8.0,1.0,5.0,1.0,3.0,1.0,0.0,0,kaggle
2.0,8.0,6.0,2.0,10.0,7.0,3.0,1.0,7.0,3.0,7.0,1.0,8.0,2.0,5.0,4.0,10.0,1.0,1.0,0,kaggle
0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,10.0,2.0,0.0,1,kaggle
2.0,2.0,5.0,2.0,10.0,1.0,2.0,2.0,1.0,5.0,2.0,0.0,6.0,2.0,6.0,3.0,3.0,2.0,0.0,0,kaggle
2.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,4.0,8.0,0.0,6.0,1.0,0.0,3.0,7.0,3.0,0.0,0,kaggle
2.0,9.0,4.0,3.0,4.0,8.0,2.0,2.0,7.0,5.0,4.0,1.0,7.0,2.0,5.0,5.0,10.0,0.0,0.0,0,kaggle
5.0,5.0,5.0,4.0,7.0,6.0,1.0,1.0,10.0,3.0,7.0,2.0,7.0,2.0,10.0,3.0,5.0,1.0,0.0,0,kaggle
5.0,10.0,10.0,10.0,10.0,3.0,5.0,1.0,8.0,2.0,5.0,2.0,7.0,2.0,5.0,2.0,7.0,3.0,0.0,0,kaggle
2.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,10.0,0.0,8.0,1.0,2.0,0.0,3.0,1.0,0.0,0,kaggle
4.0,4.0,5.0,7.0,6.0,4.0,2.0,2.0,1.0,2.0,7.0,0.0,7.0,1.0,10.0,1.0,5.0,3.0,1.0,0,kaggle
5.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,2.0,0.0,7.0,3.0,1.0,1,kaggle
5.0,10.0,5.0,4.0,4.0,5.0,1.0,1.0,6.0,5.0,5.0,3.0,9.0,2.0,4.0,1.0,10.0,1.0,0.0,0,kaggle
4.0,10.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,10.0,0.0,8.0,2.0,6.0,0.0,10.0,1.0,0.0,0,kaggle
3.0,10.0,9.0,8.0,10.0,10.0,5.0,1.0,6.0,6.0,5.0,5.0,7.0,2.0,5.0,8.0,5.0,3.0,0.0,1,kaggle
4.0,8.0,5.0,2.0,6.0,8.0,2.0,1.0,10.0,1.0,2.0,8.0,8.0,2.0,9.0,2.0,7.0,1.0,0.0,0,kaggle
2.0,8.0,5.0,10.0,10.0,3.0,1.0,1.0,9.0,6.0,7.0,5.0,8.0,2.0,8.0,1.0,4.0,2.0,1.0,0,kaggle
1.0,0.0,4.0,10.0,10.0,1.0,5.0,1.0,6.0,2.0,4.0,0.0,9.0,1.0,5.0,6.0,10.0,2.0,0.0,0,kaggle
4.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,8.0,2.0,8.0,0.0,9.0,2.0,2.0,3.0,10.0,2.0,0.0,1,kaggle
3.0,10.0,5.0,4.0,4.0,6.0,2.0,2.0,9.0,2.0,4.0,3.0,7.0,2.0,10.0,3.0,10.0,1.0,0.0,1,kaggle
2.0,8.0,3.0,8.0,8.0,6.0,3.0,2.0,5.0,2.0,6.0,1.0,8.0,2.0,5.0,2.0,5.0,2.0,1.0,1,kaggle
1.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,5.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,9.0,3.0,1.0,1,kaggle
4.0,10.0,6.0,2.0,3.0,2.0,0.0,1.0,10.0,4.0,6.0,0.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,1,kaggle
2.0,0.0,4.0,4.0,2.0,3.0,3.0,2.0,6.0,1.0,8.0,5.0,9.0,2.0,5.0,4.0,10.0,3.0,1.0,1,kaggle
3.0,9.0,10.0,10.0,10.0,8.0,5.0,1.0,5.0,2.0,5.0,10.0,5.0,2.0,10.0,1.0,2.0,2.0,1.0,1,kaggle
4.0,6.0,5.0,7.0,8.0,2.0,4.0,1.0,4.0,2.0,10.0,5.0,7.0,2.0,6.0,2.0,5.0,1.0,0.0,0,kaggle
2.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,7.0,1.0,4.0,1.0,6.0,1.0,5.0,1.0,6.0,3.0,1.0,1,kaggle
2.0,6.0,5.0,2.0,8.0,3.0,1.0,1.0,4.0,3.0,2.0,10.0,8.0,2.0,2.0,1.0,3.0,2.0,1.0,0,kaggle
4.0,2.0,10.0,10.0,10.0,6.0,0.0,1.0,6.0,8.0,9.0,5.0,7.0,2.0,10.0,7.0,10.0,1.0,0.0,0,kaggle
3.0,4.0,4.0,1.0,10.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,4.0,0.0,2.0,1.0,1.0,1,kaggle
3.0,10.0,5.0,6.0,10.0,3.0,5.0,1.0,10.0,2.0,8.0,5.0,7.0,2.0,10.0,10.0,7.0,2.0,0.0,1,kaggle
1.0,2.0,5.0,6.0,2.0,4.0,1.0,2.0,8.0,1.0,10.0,7.0,10.0,2.0,3.0,10.0,2.0,1.0,0.0,1,kaggle
2.0,8.0,10.0,2.0,2.0,2.0,1.0,1.0,10.0,2.0,1.0,3.0,8.0,2.0,10.0,1.0,10.0,1.0,0.0,1,kaggle
2.0,5.0,7.0,10.0,7.0,6.0,2.0,1.0,7.0,3.0,5.0,2.0,7.0,2.0,5.0,2.0,5.0,2.0,0.0,1,kaggle
2.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,6.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,2.0,2.0,0.0,0,kaggle
2.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,6.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,2.0,2.0,0.0,0,kaggle
